fare_id,price,currency_type,payment_method,transfers
37-37,4.40,CAD,1,
98-35,17.50,CAD,1,
35-98,17.50,CAD,1,
97-35,21.30,CAD,1,
35-97,21.30,CAD,1,
96-35,20.30,CAD,1,
35-96,20.30,CAD,1,
95-35,19.75,CAD,1,
35-95,19.75,CAD,1,
94-35,19.15,CAD,1,
35-94,19.15,CAD,1,
93-35,18.40,CAD,1,
35-93,18.40,CAD,1,
92-35,17.55,CAD,1,
35-92,17.55,CAD,1,
91-35,16.90,CAD,1,
35-91,16.90,CAD,1,
90-35,15.30,CAD,1,
35-90,15.30,CAD,1,
89-35,15.25,CAD,1,
35-89,15.25,CAD,1,
88-35,18.40,CAD,1,
35-88,18.40,CAD,1,
87-35,16.85,CAD,1,
35-87,16.85,CAD,1,
86-35,16.15,CAD,1,
35-86,16.15,CAD,1,
85-35,25.45,CAD,1,
35-85,25.45,CAD,1,
84-35,27.80,CAD,1,
35-84,27.80,CAD,1,
83-35,25.65,CAD,1,
35-83,25.65,CAD,1,
82-35,23.20,CAD,1,
35-82,23.20,CAD,1,
81-35,22.45,CAD,1,
35-81,22.45,CAD,1,
80-35,21.05,CAD,1,
35-80,21.05,CAD,1,
79-35,15.20,CAD,1,
35-79,15.20,CAD,1,
78-35,16.10,CAD,1,
35-78,16.10,CAD,1,
77-35,13.35,CAD,1,
35-77,13.35,CAD,1,
76-35,20.55,CAD,1,
35-76,20.55,CAD,1,
75-35,19.95,CAD,1,
35-75,19.95,CAD,1,
74-35,18.85,CAD,1,
35-74,18.85,CAD,1,
73-35,17.95,CAD,1,
35-73,17.95,CAD,1,
72-35,17.35,CAD,1,
35-72,17.35,CAD,1,
71-35,17.20,CAD,1,
35-71,17.20,CAD,1,
70-35,17.00,CAD,1,
35-70,17.00,CAD,1,
69-35,22.05,CAD,1,
35-69,22.05,CAD,1,
68-35,21.40,CAD,1,
35-68,21.40,CAD,1,
67-35,20.45,CAD,1,
35-67,20.45,CAD,1,
66-35,19.80,CAD,1,
35-66,19.80,CAD,1,
65-35,18.45,CAD,1,
35-65,18.45,CAD,1,
64-35,17.30,CAD,1,
35-64,17.30,CAD,1,
63-35,16.70,CAD,1,
35-63,16.70,CAD,1,
62-35,16.10,CAD,1,
35-62,16.10,CAD,1,
61-35,15.15,CAD,1,
35-61,15.15,CAD,1,
60-35,15.10,CAD,1,
35-60,15.10,CAD,1,
59-35,15.20,CAD,1,
35-59,15.20,CAD,1,
58-35,18.15,CAD,1,
35-58,18.15,CAD,1,
56-35,16.60,CAD,1,
35-56,16.60,CAD,1,
55-35,24.75,CAD,1,
35-55,24.75,CAD,1,
54-35,23.55,CAD,1,
35-54,23.55,CAD,1,
53-35,22.25,CAD,1,
35-53,22.25,CAD,1,
52-35,20.70,CAD,1,
35-52,20.70,CAD,1,
51-35,19.60,CAD,1,
35-51,19.60,CAD,1,
50-35,15.15,CAD,1,
35-50,15.15,CAD,1,
49-35,25.00,CAD,1,
35-49,25.00,CAD,1,
48-35,22.75,CAD,1,
35-48,22.75,CAD,1,
47-35,19.75,CAD,1,
35-47,19.75,CAD,1,
46-35,19.80,CAD,1,
35-46,19.80,CAD,1,
45-35,18.45,CAD,1,
35-45,18.45,CAD,1,
44-35,17.55,CAD,1,
35-44,17.55,CAD,1,
43-35,11.35,CAD,1,
35-43,11.35,CAD,1,
42-35,10.45,CAD,1,
35-42,10.45,CAD,1,
41-35,9.00,CAD,1,
35-41,9.00,CAD,1,
40-35,16.85,CAD,1,
35-40,16.85,CAD,1,
39-35,9.80,CAD,1,
35-39,9.80,CAD,1,
38-35,9.10,CAD,1,
35-38,9.10,CAD,1,
37-35,4.40,CAD,1,
35-37,4.40,CAD,1,
35-35,4.40,CAD,1,
98-34,16.35,CAD,1,
34-98,16.35,CAD,1,
97-34,20.35,CAD,1,
34-97,20.35,CAD,1,
96-34,19.30,CAD,1,
34-96,19.30,CAD,1,
95-34,18.75,CAD,1,
34-95,18.75,CAD,1,
94-34,18.25,CAD,1,
34-94,18.25,CAD,1,
93-34,17.40,CAD,1,
34-93,17.40,CAD,1,
92-34,16.60,CAD,1,
34-92,16.60,CAD,1,
91-34,15.95,CAD,1,
34-91,15.95,CAD,1,
90-34,14.40,CAD,1,
34-90,14.40,CAD,1,
89-34,14.35,CAD,1,
34-89,14.35,CAD,1,
88-34,17.40,CAD,1,
34-88,17.40,CAD,1,
87-34,15.85,CAD,1,
34-87,15.85,CAD,1,
86-34,15.15,CAD,1,
34-86,15.15,CAD,1,
85-34,24.50,CAD,1,
34-85,24.50,CAD,1,
84-34,26.90,CAD,1,
34-84,26.90,CAD,1,
83-34,24.75,CAD,1,
34-83,24.75,CAD,1,
82-34,22.35,CAD,1,
34-82,22.35,CAD,1,
81-34,21.50,CAD,1,
34-81,21.50,CAD,1,
80-34,20.20,CAD,1,
34-80,20.20,CAD,1,
79-34,14.35,CAD,1,
34-79,14.35,CAD,1,
78-34,15.10,CAD,1,
34-78,15.10,CAD,1,
77-34,12.45,CAD,1,
34-77,12.45,CAD,1,
76-34,19.65,CAD,1,
34-76,19.65,CAD,1,
75-34,19.00,CAD,1,
34-75,19.00,CAD,1,
74-34,18.00,CAD,1,
34-74,18.00,CAD,1,
73-34,17.00,CAD,1,
34-73,17.00,CAD,1,
72-34,16.45,CAD,1,
34-72,16.45,CAD,1,
71-34,16.30,CAD,1,
34-71,16.30,CAD,1,
70-34,16.10,CAD,1,
34-70,16.10,CAD,1,
69-34,21.05,CAD,1,
34-69,21.05,CAD,1,
68-34,20.45,CAD,1,
34-68,20.45,CAD,1,
67-34,19.50,CAD,1,
34-67,19.50,CAD,1,
66-34,18.80,CAD,1,
34-66,18.80,CAD,1,
65-34,17.45,CAD,1,
34-65,17.45,CAD,1,
64-34,16.35,CAD,1,
34-64,16.35,CAD,1,
63-34,15.75,CAD,1,
34-63,15.75,CAD,1,
62-34,15.10,CAD,1,
34-62,15.10,CAD,1,
61-34,14.25,CAD,1,
34-61,14.25,CAD,1,
60-34,14.20,CAD,1,
34-60,14.20,CAD,1,
59-34,14.35,CAD,1,
34-59,14.35,CAD,1,
58-34,17.20,CAD,1,
34-58,17.20,CAD,1,
56-34,15.70,CAD,1,
34-56,15.70,CAD,1,
55-34,23.80,CAD,1,
34-55,23.80,CAD,1,
54-34,22.55,CAD,1,
34-54,22.55,CAD,1,
53-34,21.25,CAD,1,
34-53,21.25,CAD,1,
52-34,19.75,CAD,1,
34-52,19.75,CAD,1,
51-34,18.65,CAD,1,
34-51,18.65,CAD,1,
50-34,14.25,CAD,1,
34-50,14.25,CAD,1,
49-34,25.75,CAD,1,
34-49,25.75,CAD,1,
48-34,23.00,CAD,1,
34-48,23.00,CAD,1,
47-34,20.50,CAD,1,
34-47,20.50,CAD,1,
46-34,18.80,CAD,1,
34-46,18.80,CAD,1,
45-34,17.45,CAD,1,
34-45,17.45,CAD,1,
44-34,16.60,CAD,1,
34-44,16.60,CAD,1,
43-34,10.00,CAD,1,
34-43,10.00,CAD,1,
42-34,9.40,CAD,1,
34-42,9.40,CAD,1,
41-34,4.40,CAD,1,
34-41,4.40,CAD,1,
40-34,15.95,CAD,1,
34-40,15.95,CAD,1,
39-34,11.20,CAD,1,
34-39,11.20,CAD,1,
38-34,10.05,CAD,1,
34-38,10.05,CAD,1,
37-34,6.65,CAD,1,
34-37,6.65,CAD,1,
35-34,4.40,CAD,1,
34-35,4.40,CAD,1,
34-34,4.40,CAD,1,
98-33,15.65,CAD,1,
33-98,15.65,CAD,1,
97-33,19.30,CAD,1,
33-97,19.30,CAD,1,
96-33,18.40,CAD,1,
33-96,18.40,CAD,1,
95-33,17.75,CAD,1,
33-95,17.75,CAD,1,
94-33,17.25,CAD,1,
33-94,17.25,CAD,1,
93-33,16.45,CAD,1,
33-93,16.45,CAD,1,
92-33,15.65,CAD,1,
33-92,15.65,CAD,1,
91-33,14.95,CAD,1,
33-91,14.95,CAD,1,
90-33,13.45,CAD,1,
33-90,13.45,CAD,1,
89-33,13.40,CAD,1,
33-89,13.40,CAD,1,
88-33,16.55,CAD,1,
33-88,16.55,CAD,1,
87-33,14.95,CAD,1,
33-87,14.95,CAD,1,
86-33,14.30,CAD,1,
33-86,14.30,CAD,1,
85-33,20.25,CAD,1,
33-85,20.25,CAD,1,
84-33,23.40,CAD,1,
33-84,23.40,CAD,1,
83-33,21.25,CAD,1,
33-83,21.25,CAD,1,
82-33,18.75,CAD,1,
33-82,18.75,CAD,1,
81-33,18.00,CAD,1,
33-81,18.00,CAD,1,
80-33,15.85,CAD,1,
33-80,15.85,CAD,1,
79-33,13.40,CAD,1,
33-79,13.40,CAD,1,
78-33,14.00,CAD,1,
33-78,14.00,CAD,1,
77-33,11.50,CAD,1,
33-77,11.50,CAD,1,
76-33,18.75,CAD,1,
33-76,18.75,CAD,1,
75-33,18.15,CAD,1,
33-75,18.15,CAD,1,
74-33,17.10,CAD,1,
33-74,17.10,CAD,1,
73-33,16.15,CAD,1,
33-73,16.15,CAD,1,
72-33,15.55,CAD,1,
33-72,15.55,CAD,1,
71-33,15.35,CAD,1,
33-71,15.35,CAD,1,
70-33,15.15,CAD,1,
33-70,15.15,CAD,1,
69-33,20.05,CAD,1,
33-69,20.05,CAD,1,
68-33,19.50,CAD,1,
33-68,19.50,CAD,1,
67-33,18.55,CAD,1,
33-67,18.55,CAD,1,
66-33,17.85,CAD,1,
33-66,17.85,CAD,1,
65-33,16.50,CAD,1,
33-65,16.50,CAD,1,
64-33,15.35,CAD,1,
33-64,15.35,CAD,1,
63-33,14.80,CAD,1,
33-63,14.80,CAD,1,
62-33,14.00,CAD,1,
33-62,14.00,CAD,1,
61-33,13.25,CAD,1,
33-61,13.25,CAD,1,
60-33,10.05,CAD,1,
33-60,10.05,CAD,1,
59-33,13.40,CAD,1,
33-59,13.40,CAD,1,
58-33,11.25,CAD,1,
33-58,11.25,CAD,1,
56-33,5.10,CAD,1,
33-56,5.10,CAD,1,
55-33,22.75,CAD,1,
33-55,22.75,CAD,1,
54-33,21.50,CAD,1,
33-54,21.50,CAD,1,
53-33,20.25,CAD,1,
33-53,20.25,CAD,1,
52-33,18.70,CAD,1,
33-52,18.70,CAD,1,
51-33,17.60,CAD,1,
33-51,17.60,CAD,1,
50-33,13.25,CAD,1,
33-50,13.25,CAD,1,
49-33,26.00,CAD,1,
33-49,26.00,CAD,1,
48-33,23.50,CAD,1,
33-48,23.50,CAD,1,
47-33,21.00,CAD,1,
33-47,21.00,CAD,1,
46-33,17.85,CAD,1,
33-46,17.85,CAD,1,
45-33,16.50,CAD,1,
33-45,16.50,CAD,1,
44-33,15.65,CAD,1,
33-44,15.65,CAD,1,
43-33,9.05,CAD,1,
33-43,9.05,CAD,1,
42-33,8.10,CAD,1,
33-42,8.10,CAD,1,
41-33,4.40,CAD,1,
33-41,4.40,CAD,1,
40-33,11.35,CAD,1,
33-40,11.35,CAD,1,
39-33,11.20,CAD,1,
33-39,11.20,CAD,1,
38-33,11.10,CAD,1,
33-38,11.10,CAD,1,
37-33,9.40,CAD,1,
33-37,9.40,CAD,1,
35-33,5.10,CAD,1,
33-35,5.10,CAD,1,
34-33,4.40,CAD,1,
33-34,4.40,CAD,1,
33-33,4.40,CAD,1,
98-32,14.90,CAD,1,
32-98,14.90,CAD,1,
97-32,18.25,CAD,1,
32-97,18.25,CAD,1,
96-32,17.25,CAD,1,
32-96,17.25,CAD,1,
95-32,16.65,CAD,1,
32-95,16.65,CAD,1,
94-32,16.15,CAD,1,
32-94,16.15,CAD,1,
93-32,15.30,CAD,1,
32-93,15.30,CAD,1,
92-32,14.55,CAD,1,
32-92,14.55,CAD,1,
91-32,13.80,CAD,1,
32-91,13.80,CAD,1,
90-32,13.05,CAD,1,
32-90,13.05,CAD,1,
89-32,12.80,CAD,1,
32-89,12.80,CAD,1,
88-32,15.95,CAD,1,
32-88,15.95,CAD,1,
87-32,14.40,CAD,1,
32-87,14.40,CAD,1,
86-32,13.65,CAD,1,
32-86,13.65,CAD,1,
85-32,18.20,CAD,1,
32-85,18.20,CAD,1,
84-32,21.80,CAD,1,
32-84,21.80,CAD,1,
83-32,19.65,CAD,1,
32-83,19.65,CAD,1,
82-32,17.20,CAD,1,
32-82,17.20,CAD,1,
81-32,16.45,CAD,1,
32-81,16.45,CAD,1,
80-32,13.70,CAD,1,
32-80,13.70,CAD,1,
79-32,12.75,CAD,1,
32-79,12.75,CAD,1,
78-32,12.90,CAD,1,
32-78,12.90,CAD,1,
77-32,10.90,CAD,1,
32-77,10.90,CAD,1,
76-32,18.20,CAD,1,
32-76,18.20,CAD,1,
75-32,17.45,CAD,1,
32-75,17.45,CAD,1,
74-32,16.45,CAD,1,
32-74,16.45,CAD,1,
73-32,15.50,CAD,1,
32-73,15.50,CAD,1,
72-32,14.95,CAD,1,
32-72,14.95,CAD,1,
71-32,12.95,CAD,1,
32-71,12.95,CAD,1,
70-32,14.55,CAD,1,
32-70,14.55,CAD,1,
69-32,18.95,CAD,1,
32-69,18.95,CAD,1,
68-32,18.40,CAD,1,
32-68,18.40,CAD,1,
67-32,17.40,CAD,1,
32-67,17.40,CAD,1,
66-32,16.70,CAD,1,
32-66,16.70,CAD,1,
65-32,15.35,CAD,1,
32-65,15.35,CAD,1,
64-32,14.30,CAD,1,
32-64,14.30,CAD,1,
63-32,13.65,CAD,1,
32-63,13.65,CAD,1,
62-32,12.90,CAD,1,
32-62,12.90,CAD,1,
61-32,12.10,CAD,1,
32-61,12.10,CAD,1,
60-32,8.05,CAD,1,
32-60,8.05,CAD,1,
59-32,12.75,CAD,1,
32-59,12.75,CAD,1,
58-32,6.85,CAD,1,
32-58,6.85,CAD,1,
56-32,4.40,CAD,1,
32-56,4.40,CAD,1,
55-32,21.65,CAD,1,
32-55,21.65,CAD,1,
54-32,20.40,CAD,1,
32-54,20.40,CAD,1,
53-32,19.10,CAD,1,
32-53,19.10,CAD,1,
52-32,17.55,CAD,1,
32-52,17.55,CAD,1,
51-32,16.50,CAD,1,
32-51,16.50,CAD,1,
50-32,12.10,CAD,1,
32-50,12.10,CAD,1,
49-32,26.95,CAD,1,
32-49,26.95,CAD,1,
48-32,24.50,CAD,1,
32-48,24.50,CAD,1,
47-32,22.00,CAD,1,
32-47,22.00,CAD,1,
46-32,16.70,CAD,1,
32-46,16.70,CAD,1,
45-32,15.35,CAD,1,
32-45,15.35,CAD,1,
44-32,14.55,CAD,1,
32-44,14.55,CAD,1,
43-32,10.10,CAD,1,
32-43,10.10,CAD,1,
42-32,9.45,CAD,1,
32-42,9.45,CAD,1,
41-32,7.50,CAD,1,
32-41,7.50,CAD,1,
40-32,9.30,CAD,1,
32-40,9.30,CAD,1,
39-32,12.75,CAD,1,
32-39,12.75,CAD,1,
38-32,12.05,CAD,1,
32-38,12.05,CAD,1,
37-32,10.85,CAD,1,
32-37,10.85,CAD,1,
35-32,6.85,CAD,1,
32-35,6.85,CAD,1,
34-32,4.40,CAD,1,
32-34,4.40,CAD,1,
33-32,4.40,CAD,1,
32-33,4.40,CAD,1,
32-32,4.40,CAD,1,
98-31,13.90,CAD,1,
31-98,13.90,CAD,1,
97-31,17.10,CAD,1,
31-97,17.10,CAD,1,
96-31,16.10,CAD,1,
31-96,16.10,CAD,1,
95-31,15.50,CAD,1,
31-95,15.50,CAD,1,
94-31,14.95,CAD,1,
31-94,14.95,CAD,1,
93-31,14.20,CAD,1,
31-93,14.20,CAD,1,
92-31,13.35,CAD,1,
31-92,13.35,CAD,1,
91-31,12.65,CAD,1,
31-91,12.65,CAD,1,
90-31,11.20,CAD,1,
31-90,11.20,CAD,1,
89-31,11.15,CAD,1,
31-89,11.15,CAD,1,
88-31,14.95,CAD,1,
31-88,14.95,CAD,1,
87-31,13.40,CAD,1,
31-87,13.40,CAD,1,
86-31,12.70,CAD,1,
31-86,12.70,CAD,1,
85-31,18.00,CAD,1,
31-85,18.00,CAD,1,
84-31,21.20,CAD,1,
31-84,21.20,CAD,1,
83-31,19.00,CAD,1,
31-83,19.00,CAD,1,
82-31,16.55,CAD,1,
31-82,16.55,CAD,1,
81-31,15.80,CAD,1,
31-81,15.80,CAD,1,
80-31,13.65,CAD,1,
31-80,13.65,CAD,1,
79-31,11.85,CAD,1,
31-79,11.85,CAD,1,
78-31,11.80,CAD,1,
31-78,11.80,CAD,1,
77-31,9.45,CAD,1,
31-77,9.45,CAD,1,
76-31,17.25,CAD,1,
31-76,17.25,CAD,1,
75-31,16.55,CAD,1,
31-75,16.55,CAD,1,
74-31,15.55,CAD,1,
31-74,15.55,CAD,1,
73-31,14.60,CAD,1,
31-73,14.60,CAD,1,
72-31,13.95,CAD,1,
31-72,13.95,CAD,1,
71-31,12.70,CAD,1,
31-71,12.70,CAD,1,
70-31,13.60,CAD,1,
31-70,13.60,CAD,1,
69-31,17.70,CAD,1,
31-69,17.70,CAD,1,
68-31,17.20,CAD,1,
31-68,17.20,CAD,1,
67-31,16.25,CAD,1,
31-67,16.25,CAD,1,
66-31,15.55,CAD,1,
31-66,15.55,CAD,1,
65-31,14.25,CAD,1,
31-65,14.25,CAD,1,
64-31,13.10,CAD,1,
31-64,13.10,CAD,1,
63-31,12.50,CAD,1,
31-63,12.50,CAD,1,
62-31,11.80,CAD,1,
31-62,11.80,CAD,1,
61-31,10.90,CAD,1,
31-61,10.90,CAD,1,
60-31,8.05,CAD,1,
31-60,8.05,CAD,1,
59-31,11.85,CAD,1,
31-59,11.85,CAD,1,
58-31,8.10,CAD,1,
31-58,8.10,CAD,1,
56-31,4.40,CAD,1,
31-56,4.40,CAD,1,
55-31,20.50,CAD,1,
31-55,20.50,CAD,1,
54-31,19.25,CAD,1,
31-54,19.25,CAD,1,
53-31,18.00,CAD,1,
31-53,18.00,CAD,1,
52-31,16.45,CAD,1,
31-52,16.45,CAD,1,
51-31,15.35,CAD,1,
31-51,15.35,CAD,1,
50-31,10.90,CAD,1,
31-50,10.90,CAD,1,
49-31,27.60,CAD,1,
31-49,27.60,CAD,1,
48-31,25.00,CAD,1,
31-48,25.00,CAD,1,
47-31,23.00,CAD,1,
31-47,23.00,CAD,1,
46-31,15.55,CAD,1,
31-46,15.55,CAD,1,
45-31,14.25,CAD,1,
31-45,14.25,CAD,1,
44-31,13.35,CAD,1,
31-44,13.35,CAD,1,
43-31,11.20,CAD,1,
31-43,11.20,CAD,1,
42-31,10.30,CAD,1,
31-42,10.30,CAD,1,
41-31,8.75,CAD,1,
31-41,8.75,CAD,1,
40-31,11.45,CAD,1,
31-40,11.45,CAD,1,
39-31,13.95,CAD,1,
31-39,13.95,CAD,1,
38-31,12.70,CAD,1,
31-38,12.70,CAD,1,
37-31,11.60,CAD,1,
31-37,11.60,CAD,1,
35-31,9.45,CAD,1,
31-35,9.45,CAD,1,
34-31,5.65,CAD,1,
31-34,5.65,CAD,1,
33-31,4.40,CAD,1,
31-33,4.40,CAD,1,
32-31,4.40,CAD,1,
31-32,4.40,CAD,1,
31-31,4.40,CAD,1,
98-30,24.45,CAD,1,
30-98,24.45,CAD,1,
97-30,13.75,CAD,1,
30-97,13.75,CAD,1,
96-30,14.25,CAD,1,
30-96,14.25,CAD,1,
95-30,15.35,CAD,1,
30-95,15.35,CAD,1,
94-30,16.15,CAD,1,
30-94,16.15,CAD,1,
93-30,17.00,CAD,1,
30-93,17.00,CAD,1,
92-30,17.60,CAD,1,
30-92,17.60,CAD,1,
91-30,18.45,CAD,1,
30-91,18.45,CAD,1,
90-30,19.55,CAD,1,
30-90,19.55,CAD,1,
89-30,19.60,CAD,1,
30-89,19.60,CAD,1,
88-30,17.00,CAD,1,
30-88,17.00,CAD,1,
87-30,18.95,CAD,1,
30-87,18.95,CAD,1,
86-30,19.60,CAD,1,
30-86,19.60,CAD,1,
85-30,33.70,CAD,1,
30-85,33.70,CAD,1,
84-30,36.85,CAD,1,
30-84,36.85,CAD,1,
83-30,34.65,CAD,1,
30-83,34.65,CAD,1,
82-30,32.20,CAD,1,
30-82,32.20,CAD,1,
81-30,31.50,CAD,1,
30-81,31.50,CAD,1,
80-30,29.35,CAD,1,
30-80,29.35,CAD,1,
79-30,23.40,CAD,1,
30-79,23.40,CAD,1,
78-30,24.10,CAD,1,
30-78,24.10,CAD,1,
77-30,20.55,CAD,1,
30-77,20.55,CAD,1,
76-30,28.80,CAD,1,
30-76,28.80,CAD,1,
75-30,28.15,CAD,1,
30-75,28.15,CAD,1,
74-30,27.10,CAD,1,
30-74,27.10,CAD,1,
73-30,26.15,CAD,1,
30-73,26.15,CAD,1,
72-30,25.60,CAD,1,
30-72,25.60,CAD,1,
71-30,20.70,CAD,1,
30-71,20.70,CAD,1,
70-30,25.15,CAD,1,
30-70,25.15,CAD,1,
69-30,30.05,CAD,1,
30-69,30.05,CAD,1,
68-30,29.45,CAD,1,
30-68,29.45,CAD,1,
67-30,28.50,CAD,1,
30-67,28.50,CAD,1,
66-30,27.85,CAD,1,
30-66,27.85,CAD,1,
65-30,26.50,CAD,1,
30-65,26.50,CAD,1,
64-30,25.30,CAD,1,
30-64,25.30,CAD,1,
63-30,24.80,CAD,1,
30-63,24.80,CAD,1,
62-30,24.10,CAD,1,
30-62,24.10,CAD,1,
61-30,23.20,CAD,1,
30-61,23.20,CAD,1,
60-30,21.25,CAD,1,
30-60,21.25,CAD,1,
59-30,23.40,CAD,1,
30-59,23.40,CAD,1,
58-30,26.15,CAD,1,
30-58,26.15,CAD,1,
56-30,24.75,CAD,1,
30-56,24.75,CAD,1,
55-30,23.10,CAD,1,
30-55,23.10,CAD,1,
54-30,21.85,CAD,1,
30-54,21.85,CAD,1,
53-30,20.55,CAD,1,
30-53,20.55,CAD,1,
52-30,19.10,CAD,1,
30-52,19.10,CAD,1,
51-30,18.00,CAD,1,
30-51,18.00,CAD,1,
50-30,23.20,CAD,1,
30-50,23.20,CAD,1,
49-30,46.75,CAD,1,
30-49,46.75,CAD,1,
48-30,42.25,CAD,1,
30-48,42.25,CAD,1,
47-30,39.75,CAD,1,
30-47,39.75,CAD,1,
46-30,27.85,CAD,1,
30-46,27.85,CAD,1,
45-30,26.50,CAD,1,
30-45,26.50,CAD,1,
44-30,25.60,CAD,1,
30-44,25.60,CAD,1,
43-30,29.20,CAD,1,
30-43,29.20,CAD,1,
42-30,28.60,CAD,1,
30-42,28.60,CAD,1,
41-30,27.25,CAD,1,
30-41,27.25,CAD,1,
40-30,25.10,CAD,1,
30-40,25.10,CAD,1,
39-30,31.50,CAD,1,
30-39,31.50,CAD,1,
38-30,30.65,CAD,1,
30-38,30.65,CAD,1,
37-30,29.50,CAD,1,
30-37,29.50,CAD,1,
35-30,27.85,CAD,1,
30-35,27.85,CAD,1,
34-30,26.90,CAD,1,
30-34,26.90,CAD,1,
33-30,26.10,CAD,1,
30-33,26.10,CAD,1,
32-30,25.45,CAD,1,
30-32,25.45,CAD,1,
31-30,24.45,CAD,1,
30-31,24.45,CAD,1,
30-30,4.40,CAD,1,
98-29,20.85,CAD,1,
29-98,20.85,CAD,1,
97-29,9.75,CAD,1,
29-97,9.75,CAD,1,
96-29,10.20,CAD,1,
29-96,10.20,CAD,1,
95-29,11.80,CAD,1,
29-95,11.80,CAD,1,
94-29,12.60,CAD,1,
29-94,12.60,CAD,1,
93-29,13.40,CAD,1,
29-93,13.40,CAD,1,
92-29,14.10,CAD,1,
29-92,14.10,CAD,1,
91-29,14.95,CAD,1,
29-91,14.95,CAD,1,
90-29,16.10,CAD,1,
29-90,16.10,CAD,1,
89-29,16.15,CAD,1,
29-89,16.15,CAD,1,
88-29,13.40,CAD,1,
29-88,13.40,CAD,1,
87-29,15.40,CAD,1,
29-87,15.40,CAD,1,
86-29,16.15,CAD,1,
29-86,16.15,CAD,1,
85-29,30.20,CAD,1,
29-85,30.20,CAD,1,
84-29,33.35,CAD,1,
29-84,33.35,CAD,1,
83-29,31.25,CAD,1,
29-83,31.25,CAD,1,
82-29,28.70,CAD,1,
29-82,28.70,CAD,1,
81-29,27.95,CAD,1,
29-81,27.95,CAD,1,
80-29,25.80,CAD,1,
29-80,25.80,CAD,1,
79-29,19.85,CAD,1,
29-79,19.85,CAD,1,
78-29,20.50,CAD,1,
29-78,20.50,CAD,1,
77-29,17.00,CAD,1,
29-77,17.00,CAD,1,
76-29,25.30,CAD,1,
29-76,25.30,CAD,1,
75-29,24.60,CAD,1,
29-75,24.60,CAD,1,
74-29,23.65,CAD,1,
29-74,23.65,CAD,1,
73-29,22.65,CAD,1,
29-73,22.65,CAD,1,
72-29,22.10,CAD,1,
29-72,22.10,CAD,1,
71-29,17.15,CAD,1,
29-71,17.15,CAD,1,
70-29,21.65,CAD,1,
29-70,21.65,CAD,1,
69-29,26.50,CAD,1,
29-69,26.50,CAD,1,
68-29,25.90,CAD,1,
29-68,25.90,CAD,1,
67-29,24.90,CAD,1,
29-67,24.90,CAD,1,
66-29,24.30,CAD,1,
29-66,24.30,CAD,1,
65-29,22.95,CAD,1,
29-65,22.95,CAD,1,
64-29,21.80,CAD,1,
29-64,21.80,CAD,1,
63-29,21.25,CAD,1,
29-63,21.25,CAD,1,
62-29,20.50,CAD,1,
29-62,20.50,CAD,1,
61-29,19.75,CAD,1,
29-61,19.75,CAD,1,
60-29,17.70,CAD,1,
29-60,17.70,CAD,1,
59-29,19.85,CAD,1,
29-59,19.85,CAD,1,
58-29,22.60,CAD,1,
29-58,22.60,CAD,1,
56-29,21.20,CAD,1,
29-56,21.20,CAD,1,
55-29,19.60,CAD,1,
29-55,19.60,CAD,1,
54-29,18.35,CAD,1,
29-54,18.35,CAD,1,
53-29,17.00,CAD,1,
29-53,17.00,CAD,1,
52-29,15.55,CAD,1,
29-52,15.55,CAD,1,
51-29,14.50,CAD,1,
29-51,14.50,CAD,1,
50-29,19.75,CAD,1,
29-50,19.75,CAD,1,
49-29,44.25,CAD,1,
29-49,44.25,CAD,1,
48-29,40.00,CAD,1,
29-48,40.00,CAD,1,
47-29,37.25,CAD,1,
29-47,37.25,CAD,1,
46-29,24.30,CAD,1,
29-46,24.30,CAD,1,
45-29,22.95,CAD,1,
29-45,22.95,CAD,1,
44-29,22.10,CAD,1,
29-44,22.10,CAD,1,
43-29,25.60,CAD,1,
29-43,25.60,CAD,1,
42-29,25.10,CAD,1,
29-42,25.10,CAD,1,
41-29,23.70,CAD,1,
29-41,23.70,CAD,1,
40-29,21.50,CAD,1,
29-40,21.50,CAD,1,
39-29,27.90,CAD,1,
29-39,27.90,CAD,1,
38-29,27.10,CAD,1,
29-38,27.10,CAD,1,
37-29,26.05,CAD,1,
29-37,26.05,CAD,1,
35-29,24.35,CAD,1,
29-35,24.35,CAD,1,
34-29,23.40,CAD,1,
29-34,23.40,CAD,1,
33-29,22.50,CAD,1,
29-33,22.50,CAD,1,
32-29,22.00,CAD,1,
29-32,22.00,CAD,1,
31-29,20.90,CAD,1,
29-31,20.90,CAD,1,
30-29,8.75,CAD,1,
29-30,8.75,CAD,1,
29-29,4.40,CAD,1,
98-28,18.75,CAD,1,
28-98,18.75,CAD,1,
97-28,6.65,CAD,1,
28-97,6.65,CAD,1,
96-28,7.45,CAD,1,
28-96,7.45,CAD,1,
95-28,9.20,CAD,1,
28-95,9.20,CAD,1,
94-28,10.05,CAD,1,
28-94,10.05,CAD,1,
93-28,11.25,CAD,1,
28-93,11.25,CAD,1,
92-28,11.90,CAD,1,
28-92,11.90,CAD,1,
91-28,12.75,CAD,1,
28-91,12.75,CAD,1,
90-28,13.85,CAD,1,
28-90,13.85,CAD,1,
89-28,13.90,CAD,1,
28-89,13.90,CAD,1,
88-28,11.25,CAD,1,
28-88,11.25,CAD,1,
87-28,13.30,CAD,1,
28-87,13.30,CAD,1,
86-28,13.90,CAD,1,
28-86,13.90,CAD,1,
85-28,28.05,CAD,1,
